,pred
5512,755777.27243146
5513,747927.7791754917
5514,245583.79909009527
5515,911360.235667407
5516,488985.1797262431
5517,703595.9376290593
5518,243686.86124038385
5519,1417633.8120827095
5520,243751.37975877945
5521,199550.985644447
5522,613169.8568761472
5523,1120974.2986609642
5524,933464.627511299
5525,919887.2061123814
5526,522276.25062955276
5527,211184.36635993436
5528,569510.3210927293
5529,774288.3613437486
5530,949701.2004991703
5531,654045.1581947567
5532,279653.65997193527
5533,802191.5731314409
5534,1839614.745582704
5535,584865.5981492612
5536,935956.8723003721
5537,602556.384345233
5538,2186982.1717519956
5539,525550.5767201653
5540,211121.94730884102
5541,687467.1033976602
5542,290939.24476927443
5543,346468.24051685585
5544,1584341.5293648439
5545,409236.43867597735
5546,1011888.3264300833
5547,341344.590497802
5548,302520.8680060885
5549,490170.4406305248
5550,722123.4115218706
5551,652261.358507032
5552,440735.58849086065
5553,1299059.681804292
5554,208794.90843672716
5555,888200.5813788046
5556,816448.9439963753
5557,511687.65419289185
5558,242459.7917936151
5559,453537.6162764377
5560,442785.8008486506
5561,799219.6220476242
5562,747219.4883240114
5563,731047.6244848135
5564,398139.88945484447
5565,1039989.2360762579
5566,1283697.5377544821
5567,1039275.9974052047
5568,1338999.9568502493
5569,575955.8240867169
5570,1205957.7396170697
5571,561030.7602843469
5572,311443.0930626477
5573,322648.2762775537
5574,682455.5396109017
5575,356733.5154206722
5576,658734.4342883812
5577,1076500.7804556773
5578,481268.7178929269
5579,511922.59789987386
5580,613089.2201106393
5581,682083.2406783428
5582,1215449.5584864349
5583,467731.18516803056
5584,1022260.1336795493
5585,1195086.4803027182
5586,785683.3156923519
5587,978222.3707396191
5588,501433.9039939524
5589,918731.9093231997
5590,837081.9270528737
5591,384207.5907590787
5592,556365.7646581179
5593,746336.3557625113
5594,408508.76889218256
5595,321599.2923556448
5596,2818807.136071049
5597,931145.1572923613
5598,1052524.401448462
5599,1211281.1234059809
5600,292299.09094435844
5601,463938.04617701296
5602,978517.6839365676
5603,613300.292551051
5604,369803.4005289253
5605,361925.58563388814
5606,455979.51219290064
5607,1331816.9562859293
5608,1224021.4765194654
5609,608273.0781851929
5610,521880.6471686949
5611,816128.8734335803
5612,733953.06551092
5613,1021966.6380070366
5614,1328317.2542532873
5615,269137.02221513016
5616,332250.1929519628
5617,1127581.6602846524
5618,435127.770098301
5619,719214.7109567937
5620,1286665.4552623825
5621,454149.96411928255
5622,640136.8568469002
5623,830427.2427658639
5624,619229.6003735613
5625,506617.5088517183
5626,948922.3957029096
5627,482841.7021262523
5628,697696.210575023
5629,568773.8157267071
5630,335071.27808133507
5631,541858.4775176777
5632,529683.8991343646
5633,423681.93664510327
5634,603383.932394939
5635,2033392.2079977074
5636,683646.0317539879
5637,466472.02052857727
5638,1474921.2278475952
5639,263645.98943389725
5640,529694.1648847214
5641,223907.31482108982
5642,1065234.9507580963
5643,220904.60853511182
5644,691829.834030661
5645,489688.8338778549
5646,273834.13689906517
5647,322758.22926378436
5648,893808.7117160961
5649,934965.4431412385
5650,987904.0979305797
5651,562476.4557499852
5652,2022699.944227189
5653,254314.43717629308
5654,459818.61130214494
5655,700196.7161567874
5656,549062.5941931127
5657,881308.0902196419
5658,1154804.1512165645
5659,1221459.0950005264
5660,218337.66888338537
5661,921330.5716169465
5662,471490.33487346716
5663,678593.8286645303
5664,706216.4289348975
5665,407551.308571534
5666,730722.6705054601
5667,261445.76772090278
5668,1803784.1618519751
5669,1372201.8227383331
5670,266981.0650417241
5671,920919.5967462959
5672,1749174.22015904
5673,478819.0692658301
5674,372678.0142102948
5675,831416.9189634379
5676,399196.9536829005
5677,728071.7793411141
5678,621323.6365096611
5679,1110380.554888495
5680,1154180.367592644
5681,193295.01375147433
5682,502219.940155572
5683,210515.35841838075
5684,1037816.1364935158
5685,1612428.32845573
5686,649145.1581828847
5687,531058.4864717715
5688,733116.0326347694
5689,407486.70644246857
5690,279198.67037590116
5691,427901.5416228685
5692,329077.89783376874
5693,257983.8023438719
5694,1075073.2062867146
5695,2257075.546540197
5696,894917.6269942555
5697,385510.34331623866
5698,1301320.5368325668
5699,1492172.825159697
5700,395996.9769924569
5701,373550.863892226
5702,883631.2577258605
5703,801314.4329652577
5704,254158.2271492079
5705,746232.2037632122
5706,285058.8400690959
5707,1011274.038399498
5708,1112865.9920783085
5709,396436.662828837
5710,356144.69928213384
5711,524693.8787524959
5712,438926.7409107733
5713,753990.23038044
5714,554645.7845756563
5715,802191.5731314409
5716,1531760.2205920306
5717,701930.7443070421
5718,446281.5370709126
5719,747073.0979904789
5720,617945.1042321522
5721,475994.2996956155
5722,681372.4574435527
5723,629081.7467770621
5724,226756.97652721594
5725,612498.4104571884
5726,525428.1758430778
5727,521951.6502168141
5728,427246.50220106915
5729,518422.1466675866
5730,426532.785636991
5731,1005509.7307252579
5732,821167.671763983
5733,1050120.767142754
5734,242266.17032394535
5735,860149.2476565596
5736,357428.95163177315
5737,447741.8619873168
5738,163455.87944786763
5739,720561.6428314244
5740,900384.8212044667
5741,268978.5736257763
5742,937563.1921203211
5743,474232.56333573663
5744,462014.6734740985
5745,716136.9854506251
5746,680264.5727746896
5747,392547.946494177
5748,285907.85380584904
5749,491915.2586634809
5750,625029.711228354
5751,1148468.0787388324
5752,601546.000150875
5753,650503.2370588483
5754,495034.9356902197
5755,329077.89783376874
5756,765996.9981329938
5757,446884.8523817199
5758,1043745.453609925
5759,353978.35407916264
5760,569007.9624896613
5761,839161.9467844737
5762,865305.2829569478
5763,570509.6740606525
5764,329960.03138289775
5765,725981.9205977898
5766,369942.44583246124
5767,1051763.573627693
5768,866201.4265925081
5769,699021.3138978799
5770,569252.9693433314
5771,154190.27949754064
5772,859615.5563911466
5773,159854.8591408476
5774,978844.593789808
5775,189068.879025227
5776,504334.9364408288
5777,673137.0768678905
5778,1689766.2767792835
5779,501263.47010624525
5780,374391.9270071326
5781,287026.48778685863
5782,264641.89701848925
5783,1294193.548860692
5784,389459.61156145553
5785,154289.64714140177
5786,429022.2601616328
5787,349789.04979007173
5788,481403.47486098745
5789,970194.7700869847
5790,216782.6110792327
5791,619324.8711844282
5792,1832591.369389852
5793,286839.8354225417
5794,395774.34591854236
5795,493085.92154341325
5796,889269.8086964526
5797,1031241.841340352
5798,285907.85380584904
5799,543632.7981672793
5800,1508884.9926494607
5801,502151.1262958215
5802,634180.9331588938
5803,947061.3283323564
5804,594760.2058630508
5805,317935.4357740415
5806,321322.9184935745
5807,215462.66479246164
5808,889989.726947554
5809,397143.53179341264
5810,367030.5377871527
5811,391022.34356343816
5812,729406.0295509313
5813,584010.5954952298
5814,289960.93002674985
5815,374474.42497718194
5816,397437.45068263495
5817,897114.976277143
5818,926727.9505928454
5819,1866836.6054633355
5820,631000.7395993957
5821,706590.3908441524
5822,1597147.5106866492
5823,671531.147743229
5824,2838282.192756967
5825,344421.9211443725
5826,767955.530899614
5827,589289.2091650675
5828,880246.0724938988
5829,897644.5137688176
5830,220776.099203369
5831,921385.8168128589
5832,689787.5216285287
5833,1467768.382023002
5834,491915.2586634809
5835,444175.6858181382
5836,897856.0405888451
5837,342353.44578872033
5838,659403.6079230787
5839,471192.9910746135
5840,447537.01748713123
5841,239661.0303246391
5842,232358.82575232917
5843,693519.268786825
5844,510000.5938702857
5845,733082.9676374345
5846,164494.4506656017
5847,426544.734461415
5848,214977.4007817161
5849,513680.5061455675
5850,1120250.2734029142
5851,646319.6569858472
5852,1208627.8854262277
5853,187960.02568106007
5854,299160.7184714979
5855,800046.6061028739
5856,574693.2533062947
5857,889269.8086964526
5858,909988.5752667692
5859,1058224.420902906
5860,977628.00030541
5861,400525.8136450398
5862,1733923.811718709
5863,330639.9078606997
5864,661725.0567159939
5865,209084.46234182356
5866,804313.4458233196
5867,528831.2363419535
5868,199583.1299101562
5869,492211.5813969317
5870,629743.3137910909
5871,250787.19181863067
5872,709736.4246826502
5873,2055857.0170647937
5874,194032.50539997642
5875,353471.2792701908
5876,493901.91185730544
5877,456527.5251872069
5878,1909595.6777952653
5879,314669.26494265994
5880,199426.35468739143
5881,402392.64124242245
5882,2043200.7434495976
5883,489176.345638114
5884,826477.3655718404
5885,1222631.12414696
5886,387849.7458349532
5887,532756.9452538854
5888,1406800.206448984
5889,422813.59484012716
5890,438454.1147715776
5891,425581.963619936
5892,985002.6561733283
5893,504259.7191204752
5894,478307.1815595851
5895,647630.8040026143
5896,380158.2819153316
5897,670859.3531520589
5898,150704.6490008663
5899,398331.8551148903
5900,1451757.0923375725
5901,272671.5130930814
5902,560262.8217645099
5903,160711.58563473317
5904,553653.8629326214
5905,813814.9357532852
5906,1341248.418958621
5907,1098877.8989698119
5908,312375.7133677958
5909,741546.3045951287
5910,260625.91277597233
5911,475685.06451160397
5912,513617.7834407811
5913,212312.68532513987
5914,614705.7151015889
5915,443668.6864351131
5916,1464072.6107273807
5917,1413315.4056902207
5918,771377.5964425114
5919,426299.39490030764
5920,736294.5045636424
5921,1858540.3162583064
5922,521512.19327401766
5923,598805.4001092867
5924,202819.6507020635
5925,442587.6861931161
5926,1136280.5854418965
5927,394045.79733699147
5928,1205957.7396170697
5929,694807.155064829
5930,661730.2871703849
5931,281776.3407919466
5932,998801.0729864761
5933,881310.2058518763
5934,394184.08243867866
5935,1373950.3858733189
5936,261332.06954496633
5937,626375.9254720495
5938,554454.6547403934
5939,713941.6533120065
5940,186570.2173545645
5941,923724.7379441317
5942,452312.1882144309
5943,3140958.1331285145
5944,451465.5056722509
5945,209553.64657694366
5946,877234.037418128
5947,548799.165510485
5948,448051.48717062536
5949,817397.5911363489
5950,396496.52790393884
5951,187469.55910063125
5952,1268604.7602183654
5953,1736790.362546099
5954,743671.7900699831
5955,1107338.921935346
5956,427800.1471459129
5957,1108632.3867919634
5958,337837.966974086
5959,626158.1119042041
5960,1248285.356198291
5961,399920.122433024
5962,1101024.1681331708
5963,683975.9046265094
5964,262928.4252977384
5965,565551.8228820256
5966,682581.1754865958
5967,949773.3853699211
5968,728740.6655829287
5969,562376.2749238845
5970,599064.3646072773
5971,189558.83738629674
5972,1436270.3046546269
5973,180041.5579685108
5974,318265.7574074055
5975,802021.129761443
5976,295755.8412843006
5977,2083371.7304271394
5978,359548.8712971213
5979,180406.4810392227
5980,404356.51905305404
5981,900890.4438610206
5982,1400920.3400144407
5983,424959.13005914335
5984,1002309.7999219291
5985,179335.83135553522
5986,483822.3233386642
5987,812852.9437049422
5988,894679.8547562113
5989,344526.5031289531
5990,359827.40817931655
5991,2229982.816070523
5992,686252.0143147648
5993,416068.1427620569
5994,218459.67352401148
5995,774881.567093447
5996,824190.9088733195
5997,402640.7845723257
5998,312514.18389977945
5999,989032.3672423678
6000,696098.1141070977
6001,1853374.7933946226
6002,403138.36675801774
6003,400456.68823942594
6004,439356.7011405201
6005,1312339.6800599843
6006,365439.7777516236
6007,276678.2740734748
6008,363990.19343818433
6009,440477.1620184396
6010,645711.9786888486
6011,1019535.7904978071
6012,790161.2280643833
6013,926747.5172335113
6014,1793289.2157153373
6015,1001510.6904961418
6016,1132820.8342829074
6017,660548.2965855214
6018,464662.2114219358
6019,773117.4388921759
6020,430519.8255651509
6021,919492.3598252522
6022,363769.5098292976
6023,1397806.4515421232
6024,522040.9844414516
6025,936922.7292879415
6026,933982.843675187
6027,864044.3378683535
6028,671858.0023270705
6029,579914.592355185
6030,830847.2750695547
6031,608171.1884591493
6032,497137.2528815731
6033,350925.68379996245
6034,231157.75994156493
6035,352102.08707818924
6036,824434.5528073842
6037,1165423.1542066722
6038,468784.86521796463
6039,841506.8868150784
6040,519597.2387121404
6041,1326074.755033994
6042,560669.5284921054
6043,345632.66580789577
6044,366307.77256806375
6045,1248248.405710632
6046,565201.9640740072
6047,601957.0438357415
6048,191026.33561272977
6049,690397.3917814757
6050,536056.4370885545
6051,349043.4664468749
6052,220331.63069529578
6053,465651.57572633505
6054,285391.28368919657
6055,1095001.9207911924
6056,264358.1552488395
6057,228918.66296267376
6058,336968.23103483464
6059,571691.0874330988
6060,742264.7692494484
6061,614580.3705828055
6062,833896.2760932166
6063,794984.1253292328
6064,410756.29508501594
6065,329932.5031241229
6066,845674.8089758607
6067,464854.0904712638
6068,1509832.8382409788
6069,965095.4398813044
6070,614503.7643823812
6071,1121795.7922961572
6072,1919083.9355243114
6073,385081.848327301
6074,1359674.7827199236
6075,1042230.3402754153
6076,920157.3514552041
6077,1276745.9445227622
6078,1114297.3246829226
6079,292573.53861587244
6080,165229.77363479455
6081,419663.4268263833
6082,1312748.7401012846
6083,826196.6279006236
6084,820831.8955805813
6085,354540.7481253691
6086,455635.2134918521
6087,473409.4150146883
6088,345330.92412597575
6089,833971.9788264465
6090,572980.6683290452
6091,777521.865759465
6092,892421.6972299529
6093,1239294.4598776163
6094,953726.9993633629
6095,1839761.9479764984
6096,202027.64868264738
6097,303047.31455779186
6098,421082.28357219225
6099,634637.2787499396
6100,890982.0506997111
6101,257870.7837704287
6102,232627.48950144625
6103,431005.4427060149
6104,263763.2045164914
6105,322404.5051867766
6106,794585.9700121167
6107,602083.6024929121
6108,1099311.01884691
6109,369657.65073728224
6110,1518851.399325321
6111,376878.41750300355
6112,583193.9563829284
6113,443118.966162897
6114,880742.9589355374
6115,507009.4544556587
6116,490437.6314211414
6117,931145.1572923613
6118,1109318.9360193494
6119,486097.0908735716
6120,457517.19692639867
6121,770239.6093903321
6122,599024.0383922424
6123,508053.0016076164
6124,700020.0862367173
6125,385795.7953013711
6126,267122.91574839957
6127,352745.0884241851
6128,970194.7700869847
6129,220609.9788758119
6130,298938.95652986615
6131,385086.6698369066
6132,800204.9057189277
6133,1085108.9052326079
6134,378172.4025952198
6135,553558.6269434242
6136,755114.3406385195
6137,301915.7305462105
6138,218881.41979242562
6139,550181.0004471915
6140,1205957.7396170697
6141,391836.0515583983
6142,831758.9889293524
6143,500542.4420095831
6144,613554.5881214833
6145,492892.57655777
6146,381245.1041585384
6147,537963.6257451166
6148,460958.73698020406
6149,362271.4779550227
6150,507811.06985108566
6151,644437.3665265422
6152,400628.8149151562
6153,498917.9553199429
6154,590564.2644918193
6155,838099.8180026908
6156,436436.3634551576
6157,284256.48070123803
6158,871837.9173824779
6159,365673.5622697465
6160,375293.59290632897
6161,669103.4772967272
6162,826790.6318601248
6163,356663.6477668553
6164,914467.0648907275
6165,547331.7098694863
6166,445941.6271830285
6167,2708167.416456205
6168,665536.6742356626
6169,928408.295358044
6170,260889.62823671376
6171,1177726.6568822295
6172,231157.86789539314
6173,482966.9674779151
6174,536978.9401860785
6175,481554.09723686223
6176,543294.4674757624
6177,1045127.7148599293
6178,437176.26788074174
6179,434691.12502919097
6180,596988.313323847
6181,2001270.0557241302
6182,824957.1744636747
6183,1088457.277671824
6184,873801.9057724235
6185,349331.36844335834
6186,979268.3201698301
6187,2905438.501255118
6188,616039.2608767395
6189,275555.58416236
6190,1000345.0459686547
6191,588584.0968274078
6192,225690.15261513545
6193,736402.7550724541
6194,1027845.4106293814
6195,783444.4332730604
6196,601303.7316407934
6197,664125.56505851
6198,456534.0789058433
6199,534559.8433728211
6200,1301960.0182378455
6201,627845.3276547446
6202,1051763.573627693
6203,268239.3548515758
6204,575374.8961510588
6205,440648.25649775745
6206,357428.95163177315
6207,1158668.2789034427
6208,986769.7415536882
6209,755187.084255848
6210,690960.5296987302
6211,255543.1205946583
6212,1053198.669837564
6213,372718.40553944005
6214,489700.935079352
6215,318616.83909687266
6216,774842.4270168885
6217,484984.5294889125
6218,933230.8973778049
6219,165203.08193806297
6220,673303.7154445646
6221,435300.38111525535
6222,1869738.7673634496
6223,208798.81502443634
6224,1200546.6921531002
6225,527783.2094715991
6226,242949.92420062108
6227,168192.3644556408
6228,549889.4737683692
6229,340705.27871717094
6230,923033.7008001092
6231,221976.1580712113
6232,1073043.7078634347
6233,337470.17960148334
6234,1623622.8196531457
6235,307585.2794871962
6236,678255.6044583428
6237,2016943.8420948987
6238,202504.9640340065
6239,376035.0857879806
6240,364408.03353036434
6241,957985.1222230742
6242,541022.9897412104
6243,389288.277915244
6244,569487.4581689734
6245,1129679.9417594664
6246,1006191.8005561536
6247,591254.7158665993
6248,829019.9636927093
6249,1339636.8073212567
6250,682083.2406783428
6251,398088.72830127744
6252,517797.94655964465
6253,2091127.193523535
6254,853951.4969057583
6255,343747.3036178562
6256,517992.8192702044
6257,1108630.8131228904
6258,1542631.569776777
6259,1047678.2212707611
6260,402132.23997658235
6261,372167.6330191099
6262,2064360.060916847
6263,1479765.4983990137
6264,230348.36633404304
6265,262093.316582805
6266,424921.70866595727
6267,1062465.9182588533
6268,800406.5869930784
6269,656769.2802041466
6270,527856.9756530505
6271,263763.2045164914
6272,668311.6683187081
6273,250159.1293665515
6274,416329.47321577003
6275,599340.69082251
6276,491915.2586634809
6277,539729.8466936683
6278,747941.5481141813
6279,1108202.4975792114
6280,393005.31111781456
6281,261602.37135671137
6282,539263.558523067
6283,1253316.963748676
6284,433396.03199808474
6285,1055747.6400107841
6286,557300.4274259527
6287,540378.9875983539
6288,834434.9690003541
6289,814353.1065833952
6290,1073564.3441278976
6291,1133283.0063480274
6292,337470.17960148334
6293,903497.7674486486
6294,367195.70226948784
6295,847306.6169216187
6296,675952.2490909109
6297,290018.9674481931
6298,312136.1439000836
6299,415225.92807801865
6300,905063.3534944529
6301,421857.9852702206
6302,940772.7112932419
6303,1297891.0043186846
6304,2120774.3480291027
6305,867415.719671024
6306,459894.96959203883
6307,395645.0259546184
6308,722379.9229349261
6309,678593.8286645303
6310,767943.6210852017
6311,621119.0067322607
6312,935493.7805429571
6313,302956.0846997044
6314,544215.1946457493
6315,605835.5567473691
6316,938835.9897250719
6317,446468.92291793966
6318,613586.3404751783
6319,957039.1171100162
6320,475197.95262535784
6321,242480.02737855178
6322,1523751.085464566
6323,1531599.8258652366
6324,721244.192389677
6325,754590.3861675317
6326,589500.0696413062
6327,1508144.5876434147
6328,536649.1053560696
6329,1028586.0557825429
6330,296246.09412851254
6331,626919.8416012008
6332,719924.8130736493
6333,426653.19579811237
6334,855136.3067317622
6335,424861.9535283516
6336,987262.5220817765
6337,379004.5563701489
6338,301829.2324124328
6339,426753.17090832046
6340,700524.9023061745
6341,1662893.6691533062
6342,363019.0984649043
6343,793137.4902981344
6344,783427.8328332328
6345,711691.9558766412
6346,815748.0483477336
6347,642173.155212151
6348,727520.9635616547
6349,1042059.3361892474
6350,602320.801091046
6351,1020798.4644563477
6352,219929.2155690625
6353,1205322.0940984527
6354,996839.8808260869
6355,430003.80562913156
6356,959981.036691524
6357,361825.11471923953
6358,618636.3044098314
6359,801219.0715924968
6360,881307.9189178543
6361,219008.24994009215
6362,567515.8139910678
6363,275330.55910841894
6364,687687.354579598
6365,435102.23140115256
6366,351521.41210554447
6367,1219070.4346361246
6368,1219675.7648184472
6369,472631.4287862293
6370,819705.8426602012
6371,207446.3848604327
6372,783769.1067581654
6373,172772.2786911285
6374,341057.32388385216
6375,367693.9751798782
6376,1216584.6674731735
6377,766817.449948866
6378,328775.91422355414
6379,399448.8460351425
6380,1344171.0634841686
6381,477313.22960455937
6382,1513942.3068650025
6383,1564998.0354817202
6384,519623.8129811071
6385,281776.3407919466
6386,2195325.5130479992
6387,729126.6000786037
6388,428973.8567064823
6389,1184919.192065002
6390,408797.6180227056
6391,1491587.6261793387
6392,655718.1776064732
6393,1266669.5378167098
6394,153314.67445973205
6395,512059.2495770475
6396,596701.8962602093
6397,347483.40569531056
6398,464006.31587772374
6399,756072.9071015297
6400,291010.02865051554
6401,490803.0656841392
6402,575189.9389792501
6403,449692.3124267199
6404,449843.1663462679
6405,1771443.1697006372
6406,707361.7827213596
6407,222855.48001175566
6408,321654.2514939249
6409,470656.0426416707
6410,1274061.1886199138
6411,391779.54512407375
6412,949531.9185651715
6413,459211.74577641167
6414,647444.4937546215
6415,735555.3223151468
6416,253687.72308695046
6417,384275.13528298284
6418,1046935.1464782341
6419,1643729.376236006
6420,1361685.7032085513
6421,159204.24744255026
6422,568624.1104608979
6423,132850.7780457312
6424,570506.4158185257
6425,610384.4315611193
6426,1864233.7229887452
6427,516725.1429162173
6428,295329.0583948229
6429,545763.7514628466
6430,431696.14376740524
6431,421229.55357246177
6432,2012180.8663890017
6433,198952.85510546347
6434,942023.0955885053
6435,338342.66941706266
6436,685675.1224693467
6437,622467.8111023135
6438,572912.814234217
6439,329098.4713038583
6440,1064673.101745963
6441,651387.7434969993
6442,669453.2899721194
6443,712722.0815562682
6444,832457.8791923258
6445,2242392.421524269
6446,1157488.2198293826
6447,230784.03645493442
6448,482869.62642810284
6449,763918.0130518283
6450,340629.0454516647
6451,171486.78327077843
6452,651443.6572112818
6453,926830.5316311902
6454,426204.31013301766
6455,599097.7913972082
6456,545768.9295699209
6457,587397.7021691882
6458,480170.7714727024
6459,381914.35746218666
6460,1257701.7078817321
6461,638947.1119526245
6462,882634.4457306388
6463,791363.795971323
6464,829625.3990536015
6465,779389.9869669481
6466,740723.8444248632
6467,464071.462167419
6468,695355.7938695038
6469,875148.5607794514
6470,414416.2293726463
6471,155391.7920876026
6472,211075.01657965055
6473,1055091.5472499672
6474,405145.2104625796
6475,393822.13791317755
6476,991265.233067814
6477,1612428.32845573
6478,355705.8280300105
6479,674596.2613140743
6480,226202.62080039587
6481,620389.8252570077
6482,633707.9345600097
6483,175751.68047090402
6484,995349.2634716234
6485,822434.1347085367
6486,297778.3729040401
6487,507693.77381921146
6488,984023.180549314
6489,355569.5224738427
6490,173377.70793446607
6491,804665.4115271519
6492,602691.9640168692
6493,491051.53557710967
6494,696098.1141070977
6495,429000.2292816056
6496,702645.1532705424
6497,472102.79626828246
6498,454118.7080747007
6499,1225901.5522714793
6500,152062.10030976974
6501,489549.2322682725
6502,479380.62552847946
6503,315936.34256693796
6504,229447.33781697898
6505,412657.4042974887
6506,442748.56052834634
6507,731638.7866946748
6508,283497.625576752
6509,419896.9689122729
6510,599633.0826009754
6511,448252.1080929609
6512,1173621.6782328575
6513,892119.6217228267
6514,551025.0106784238
6515,506128.52003270295
6516,206136.07098216127
6517,1327560.0227065356
6518,298503.62823587295
6519,767962.074615712
6520,895897.416918611
6521,1417788.5871406395
6522,1485152.6700294432
6523,747074.3544711253
6524,1111745.5065722433
6525,565580.8058238798
6526,438479.29081688216
6527,593196.9742365065
6528,646561.138398443
6529,1254349.9491270133
6530,788279.1533365548
6531,171597.63358508798
6532,423074.4891910954
6533,799106.2881847167
6534,427564.53943063813
6535,545019.2586523438
6536,568081.5426643173
6537,404977.5753278836
6538,948507.7432863542
6539,778686.9201738473
6540,2241882.318970269
6541,446805.08843594673
6542,754746.4404472265
6543,144656.86148903586
6544,484771.0128493803
6545,212312.68532513987
6546,556365.7646581179
6547,233298.3310035481
6548,583091.84013973
6549,734775.5190158737
6550,471517.8652658456
6551,984622.8610133447
6552,449754.32881896326
6553,383181.8965876714
6554,907650.546477858
6555,226672.7250583937
6556,562228.7701903414
6557,727786.7075060947
6558,764908.7357230168
6559,365276.2325724433
6560,1039207.4187944714
6561,433448.2964404477
6562,565448.2456850874
6563,355298.41207089694
6564,643152.7291088538
6565,411431.91033183975
6566,780229.315676903
6567,284248.8875703794
6568,558939.2584105085
6569,346184.36041927943
6570,471972.9297382851
6571,1489942.4455546672
6572,368431.3923460542
6573,910936.4717438478
6574,884929.3874717552
6575,368053.5368740843
6576,1042537.9881268883
6577,599270.5383117092
6578,196775.08479381585
6579,1248631.4155814564
6580,831810.1069131126
6581,1035783.4665650857
6582,502769.8909745913
6583,142461.92993450884
6584,557528.7542385599
6585,649218.8801544027
6586,631866.2862702643
6587,854821.975622228
6588,478690.5017306702
6589,414858.5960441997
6590,915318.2821133485
6591,310552.0625879387
6592,687789.152920684
6593,702766.3112701701
6594,640305.545905075
6595,1098686.4408292545
6596,554807.4007210277
6597,606466.6506825523
6598,228048.0355868495
6599,263131.48400834895
6600,626893.4045680835
6601,845155.0987057094
6602,216782.6110792327
6603,489294.9323296062
6604,283497.625576752
6605,390720.1117711472
6606,519203.315347425
6607,637668.6413067024
6608,1351870.318113545
6609,508300.77844477765
6610,269994.35540325334
6611,1416435.4013033134
6612,919414.5051032816
6613,237833.30877959155
6614,816749.1978763477
6615,652366.625897872
6616,640100.7859578972
6617,985879.3064810707
6618,1259130.6636295095
6619,611223.7864566671
6620,909848.2172147027
6621,886103.5479022791
6622,940407.3672971007
6623,381395.9086594943
6624,141268.9032831507
6625,579354.1522786531
6626,264797.834789678
6627,456619.94556820695
6628,394579.42888443655
6629,1037280.2253324724
6630,1185240.965543678
6631,1044997.5179394765
6632,1351941.6797784094
6633,542590.3432092029
6634,750813.3042074749
6635,842556.8187194436
6636,263344.4747760865
6637,750314.6732045142
6638,228350.62940979403
6639,331751.4920141444
6640,631513.373089917
6641,334093.7719696764
6642,1195925.0831923783
6643,470174.06604234205
6644,894273.8888974865
6645,622275.6335253651
6646,384567.0973694386
6647,616359.8485508211
6648,1070538.9000732629
6649,755033.2709545376
6650,2016405.078499439
6651,603081.2612237601
6652,510661.74771218805
6653,572157.3070558574
6654,619438.6606274425
6655,711899.7602034283
6656,783135.1777147228
6657,719975.5674894402
6658,390554.8320409764
6659,715153.1773032721
6660,211075.01657965055
6661,460830.7922072234
6662,1008109.9476312841
6663,1045154.4966000521
6664,325037.4771526494
6665,817158.9883807842
6666,760894.4970824553
6667,489678.00806094136
6668,344498.41558835574
6669,2981465.7213870673
6670,312879.8206510588
6671,282465.032017102
6672,320098.419095143
6673,332410.7365338751
6674,578648.8106608889
6675,832380.6709050457
6676,705922.7026141062
6677,581822.3464470214
6678,905045.1039997855
6679,263174.62792518095
6680,572748.350162417
6681,2601212.6561802127
6682,729600.74866391
6683,747390.3700163153
6684,1041219.396236516
6685,512665.0332168924
6686,937331.7451466591
6687,280418.5114148692
6688,1026537.4329268535
6689,656704.4500401869
6690,842656.6939834605
6691,335265.59908354585
6692,809997.6712024506
6693,985368.83506789
6694,400231.6127957751
6695,1117397.9501776812
6696,643778.4266970028
6697,771094.1078649431
6698,249266.09973165664
6699,1029919.2600235171
6700,728192.3647609544
6701,519345.3667093947
6702,387881.4961993869
6703,1003890.2212183664
6704,757218.7351487651
6705,1318148.7055277878
6706,912604.2309616781
6707,651600.0430280014
6708,810244.2012922016
6709,404303.2420092745
6710,347285.72482982517
6711,641065.1134641736
6712,314550.0452836518
6713,671531.147743229
6714,1713410.5367109086
6715,602453.417455695
6716,1064450.0261689483
6717,431747.72018199164
6718,1325302.9354924764
6719,1023220.3362477972
6720,600936.380231704
6721,257806.4013632516
6722,687687.856229971
6723,575934.5552821832
6724,776567.3049315661
6725,734575.1543358063
6726,529493.8021254913
6727,411496.83653425914
6728,724709.0865501299
6729,1622827.455599271
6730,337574.7943518418
6731,578069.7109368184
6732,428501.68848562357
6733,324627.2832798303
6734,698165.1093587071
6735,732443.916453935
6736,735555.3223151468
6737,703583.3394813982
6738,2322497.3384816516
6739,359982.3875532395
6740,1095406.632192349
6741,845312.7120893926
6742,254133.0286458638
6743,522174.2794799622
6744,914999.4563412423
6745,410068.2834321803
6746,1308585.0206226401
6747,2848939.333229192
6748,661666.9483595273
6749,915061.1415781617
6750,406342.86944785237
6751,156560.54968855344
6752,292575.4934936448
6753,874256.6006479657
6754,416586.2586124373
6755,654044.8114682455
6756,205674.05601335285
6757,607465.1505701728
6758,1098682.931363901
6759,752838.1994434175
6760,547382.6651826742
6761,267264.69760439236
6762,1626771.7214450554
6763,635606.0881236248
6764,1888237.0846950214
6765,503671.20970980177
6766,143924.01748041366
6767,2819550.8800240126
6768,928954.5292412929
6769,709739.6544104172
6770,1591525.6457585066
6771,1029694.2047103485
6772,254032.19524451738
6773,448669.500881871
6774,1046245.1751122721
6775,1060258.9120436115
6776,369993.7216658031
